Headline,Body ID,Stance
"A dip in the road obstructed his view of two boys on their bicycles; he swerved to avoid them, lost control, and was thrown over the handlebars.",305,unrelated
"In September, the site's cementation plant was closed when 266 liters of radioactive reprocessing residues were spilled inside containment.",306,unrelated
"De facto separate since Georgian independence, offers were made to give South Ossetia autonomy again, but in 2006 an unrecognised referendum in the area resulted in a vote for independence.",307,unrelated
Nobody was hurt in the second blast.,308,unrelated
"Brown was transferred in 1959 for £16,500 to Tottenham Hotspur.",309,unrelated
"In election-style campaigns, they made numerous radio and television appearances, were interviewed in magazines, national and local newspapers, and met and performed for their fans.",310,unrelated
"Liverpool was banned for an additional year, preventing it from participating in the 1990–91 European Cup, even though it won the League in 1990.",311,unrelated
"After both their marriages failed, she contacted him and they restarted their relationship in 1995.",312,unrelated
"This led to more and more copies of the English editions being sold to impatient fans in non-English speaking countries; for example, such was the clamour to read the fifth book that its English language edition became the first English-language book ever to top the best-seller list in France.",313,unrelated
"This coupled with other results saw one of MacPherson's former clubs, Dunfermline relegated to the First Division.",314,unrelated
He also owned a house in the area and grew up on Cromwell Close nearby.,315,unrelated
"Scientists have described these as a ""waste of time and money"".",316,unrelated
The tower contains the only fully working retractable flag pole in the country.,317,unrelated
"Five months later he was offered the Radio 1 breakfast show, regarded as the most prestigious presentation job in UK radio.",318,unrelated
"Over the first day, the two navigated a slow partnership, both strike rates remaining under 55, but, once Cook reached his ninth Test century, Bopara matched it with his own, culminating in a 213-run partnership at Bopara's fall in the closing overs of the day; Cook ended unbeaten on 126.",319,unrelated
"Furthermore, Liverpool defender Alan Hansen stated that the tackle was ""a mile high and an hour late"".",320,unrelated
"During the fourth season, he announced his retirement from the show to focus on spending more time with his family.",321,unrelated
Renewed efforts to unite the two states.,322,unrelated
"The editor, Professor Brean Hammond, made a case for the Shakespearean origins of Theobald's play.",323,unrelated
"The officials were captured in the raid, and the others had been picked up in different parts of the country and held for periods ranging from three months to three years.",324,unrelated
Ganguly had enlisted the support from the Indian media and eventually the board had to intervene and order a truce between the pair.,325,unrelated
Some people see these as the highlight of the fiesta.,326,unrelated
"However, Saddam's family opted not to use Vergès.",327,unrelated
Members of the opposition made accusations that the government had failed to protect Muslim people in the worst rioting in India in more than 10 years.,328,unrelated
"Opposition parties, in turn, expressed their discontent with the resolution claiming its text was ""shameful"" for Serbia, either claiming the wording was too strong or too weak.",329,unrelated
"However, he stated that he would remain with CNN to host occasional specials.",330,unrelated
So they minimum average daily pay is 112 rupees(60p).,331,unrelated
The Prince's funeral was held at Toshimagaoka Imperial Cemetery in northern Tokyo with around 900 people in attendance including members of the Imperial Family and politicians from Japan and other countries.,332,unrelated
The infants were reportedly born into a fraught family atmosphere in which Jeanine and Robert hate each other and are wrangling over a family inheritance.,333,unrelated
"She made a full recovery, and was back at work about one month later.",334,unrelated
"It’s as simple as that"".",335,unrelated
"Thousands of people in Amman participated in protests against the bombings, chanting ""burn in hell, Abu Musab al-Zarqawi"".",336,unrelated
On 6 March 2016 it was announced that Walsall had parted company with O'Driscoll.,337,unrelated
"These speeches have always noted that China will not adopt multiparty democracy, separation of powers, or a federal system.",338,unrelated
"The next day, Bridge signed a new four-year contract with Chelsea, on 22 November 2006.",339,unrelated
"Others suggested that despite the results of the study, it remained unclear whether psychopaths' experience of empathy was the same as that of controls, and also questioned the possibility of devising therapeutic interventions that would make the empathic reactions more automatic.",340,unrelated
