Headline,Body ID,Stance
"The move caused a massive drop in attendance and a heavy financial loss, leading to debts which hung over the organisation.",311,agree
This announcement caused much controversy.,312,agree
"If the products are expensive, large or fragile, it refers to safety issues.",313,agree
"The company's CEO Philip Oliver said that the demise of THQ, who was a major client for the studio, was one of the major contributing factors to the closure.",314,agree
"The Wilts &amp; Berks Canal was abandoned in 1914 and its route south and east of Melksham has been built over; preservation and restoration efforts began in 1977 and in 2012 a planning application was submitted for a new section of canal (called the Melksham Link) to connect the Semington junction, via Berryfield, with the Avon below Melksham.",315,agree
"The ruling was criticised by Stagecoach as leaving vital services in limbo and jeopardising Scotland's intercity coach network, making it unable to compete effectively with rail and private car journeys.",316,agree
"The main advantages of a guided busway, versus a normal road are higher speeds (meaning increased capacity) and increased safety as traffic of differing directions is physically separated.",317,agree
According to reports from the local health officials he had serious underlying health problems and it was not known if a norovirus infection contributed to his death.,318,agree
"At once both beautiful and startling, it is a song that sounds like a held breath, never letting slip the power that swells within it"".",319,agree
"Southampton lost the match 1–0, but Baird was voted as the Saints man of the match.",320,agree
"On 18 February 2016, Baird re–joined his former club Fulham on loan until the end of the season.",321,agree
"Reynolds described himself as ""absolutely gutted"" by the snub, complained Asprilla ""did not even have the decency to say goodbye"" and said he would never talk to him again.",322,agree
The North Korea team was the first Asian team to progress beyond the first round of the World Cup finals.,323,agree
The club's saviour David Hughes later decided to carry on putting millions into the club.,324,agree
"In 2013, Bremgarten was the first municipality in Europe to introduce laws forbidding asylum seekers from visiting certain public places such as libraries, swimming pools, schools and churches.",325,agree
Pratchett and Kingston were regulars.,326,agree
"In 2002, Shettleston was badly affected by flash floods.",327,agree
There are no reported casualties.,328,agree
Services to Liverpool had to be suspended on 14 occasions during the year when large cruise ships were visiting.,329,agree
An appeal against the ruling also failed in 2007.,330,agree
"The spelling of Daniel Jackson's wife's name changes from ""Sha'uri"" to ""Sha're"", O'Neill's wife from ""Sarah"" to ""Sara"", and his son from ""Tyler"" to ""Charlie"".",331,agree
The hope is that this instrument could eventually be manufactured in sufficiently large numbers to be widely used by forensic teams worldwide.,332,agree
"It successfully docked with the Tiangong-1 laboratory on 18 June 2012, at 06:07 UTC, marking China's first manned spacecraft docking.",333,agree
The Tiangong 1 target module is then expected to be deorbited.,334,agree
"The Leeds leg, however, was plagued by riots and violence which led to problems in retaining its licence.",335,agree
"He then went on to join the rest of the band, playing an assortment of old and new material.",336,agree
