Headline,Body ID
The hope is that this instrument could eventually be manufactured in sufficiently large numbers to be widely used by forensic teams worldwide.,332
"It successfully docked with the Tiangong-1 laboratory on 18 June 2012, at 06:07 UTC, marking China's first manned spacecraft docking.",333
The Tiangong 1 target module is then expected to be deorbited.,334
"The Leeds leg, however, was plagued by riots and violence which led to problems in retaining its licence.",335
"He then went on to join the rest of the band, playing an assortment of old and new material.",336
"The military action in the DRC did not result in the capture or killing of Kony, who remained elusive.",337
"During the following two years a total of £680,000 was spent on improving the back stage facilities, and extending the stage and orchestra pit.",338
"As part of the relaunch, the product was reshaped as a standard moulded bar (similar to other 'Dairy Milk' products) instead of a whole-bar count-line.",339
"Its 2007 circulation certified by TNS Gallup Media was 371,000 copies.",340
The performers also make use of other media sites such as YouTube for pictures and video.,341
"On November 15, 1988, the Buran orbiter and its Energia rocket were launched from Baikonur Cosmodrome in Kazakhstan, and after three hours and two orbits, glided to a landing a few miles from its launch pad.",342
Clark would also present a Sunday lunchtime edition of the show.,343
"Millbay is being regenerated with mixed residential, retail and office space alongside the ferry port.",344
Guided tours are available in the summer months.,345
"Gorbachev; we can do business together"".",346
Gorbachev also stated that he believed that Putin should not have sought a third term as the Russian president in 2012.,347
She praised the staff but said the resources and facilities were under-funded.,348
All other faiths and denominations are required to undergo a registration process.,349
The group consists of ordinary citizens and some people close to the government.,350
"Lesbian women and straight men have, on average, slightly larger right brain hemispheres.",351
He resigned in October 2004.,352
"Work was planned to begin at the end of 2011, taking up to two and a half years.",353
He was inaugurated and formally appointed as King on 29 October 2004.,354
He suggested that the practice should be banned.,355
"This version is often referred to as Test Card X, but this is not a designation which the BBC recognises.",356
